Datum,Match-up,Bet,Fair,Bookie,Edge,Uitslag,G/F,Result,Inzet,Winst/Verlies,Notitie
16/09/26,Club Atlético de Madrid - CA Osasuna,1X2 Club Atlético de Madrid,1.211,1.42,17.27,4-0,G,1,20.0,8.4,
16/09/26,Club Atlético de Madrid - CA Osasuna,O/U 2.5 Over,1.451,1.78,22.65,4-0,G,1,15.0,11.7,
17/09/26,Real Betis Balompié - Getafe CF,1X2 Real Betis Balompié,1.361,1.72,26.39,1-0,G,1,15.0,10.8,
17/09/26,Real Betis Balompié - Getafe CF,O/U 2.5 Under,1.379,1.74,26.16,1-0,G,1,12.5,9.25,
